Otis-up-,Abdominals,Body Only
Otis-Up,Abdominals,Other
Over bench jump,Quadriceps,Body Only
Overhead bar front raise,Shoulders,Barbell
Overhead cable curl,Biceps,Cable
Overhead dumbbell front raise,Shoulders,Dumbbell
Overhead Lat,Lats,Other
Overhead Machine Triceps Extension - Gethin Variation,Triceps,Machine
Overhead squat,Quadriceps,
Overhead Stretch,Abdominals,Body Only
Overhead Triceps,Triceps,Body Only
Pallof press,Abdominals,Other
Pallof press with rotation,Abdominals,Cable
Palms-Down Dumbbell Wrist Curl Over A Bench,Forearms,Dumbbell
Palms-down wrist curl over bench,Forearms,Barbell
Palms-out incline biceps curl,Biceps,Dumbbell
Palms-Up Dumbbell Wrist Curl Over A Bench,Forearms,Dumbbell
Palms-up wrist curl over bench,Forearms,Barbell
Parallel Bar Dip,Triceps,Body Only
Parallel bars knee raise,Abdominals,Body Only
Parallel bars leg raise,Abdominals,Body Only
Partner bench back extension,Lower Back,Other
Partner Facing Feet-Elevated Side Plank With Band Row,Middle Back,Bands
Partner farmer's walk,Forearms,Dumbbell
Partner Flat-Bench Back Extension,Lower Back,Other
Partner front Russian twist and pass,Abdominals,Medicine Ball
Partner lying leg raise with lateral throw down,Abdominals,Body Only
Partner lying leg raise with throw down,Abdominals,Body Only
Partner medicine ball sit-up,Abdominals,Medicine Ball
Partner plank band row,Abdominals,Bands
Partner plank with high-five,Abdominals,
Partner resistance standing twist,Abdominals,Body Only
Partner side plank band row,Middle Back,Bands
Partner side Russian twist and pass,Abdominals,Medicine Ball
Partner sit-up with high-five,Abdominals,Body Only
Partner Superman with alternating high-five,Lower Back,Body Only
Partner target sit-up,Abdominals,Body Only
Pass-through stretch with band,Chest,Other
Paul Carter Back Squat,Quadriceps,Barbell
Paul Carter Barbell Curl,Biceps,Barbell
Paul Carter Barbell Seated Military Press,Shoulders,Barbell
Paul Carter Barbell Split Squat,Quadriceps,Barbell
Paul Carter Cable Cross-Over,Chest,Cable
Paul Carter Concentration Curl,Biceps,Dumbbell
Paul Carter Dumbbell Kick-Back,Triceps,Dumbbell
Paul Carter Dumbbell Shrug,Chest,Dumbbell
Paul Carter Incline Bench Press,Chest,Barbell
Paul Carter Incline Dumbbell Biceps Curl,Biceps,Dumbbell
Paul Carter Lat Pull-Down,Middle Back,Cable
Paul Carter Leg Extension,Hamstrings,Machine
Paul Carter Overhead Rope Triceps Extension,Triceps,Cable
Paul Carter Rear-Delt Fly,Shoulders,Dumbbell
Paul Carter Romanian Deadlift,Lower Back,Barbell
Paul Carter T-Bar Row,Middle Back,Other
Pelvic Tilt Into Bridge,Lower Back,Body Only
Pendlay Row,Middle Back,Barbell
Peroneals-SMR,Calves,Body Only
Peroneals Stretch,Calves,Bands
Pigeon stretch,Glutes,Body Only
Pillar-To-Plank,Abdominals,Body Only
Pin Presses,Triceps,Barbell
Piriformis SMR,Glutes,Foam Roll
Pistol squat,Quadriceps,Body Only
PJR pull-over-,Lats,Dumbbell
PJR Pull-Over,Triceps,Dumbbell
Plank Fire Hydrants,Abdominals,Body Only
Plank - Gethin Variation,Abdominals,Body Only
Plank leg raise,Abdominals,Body Only
Plank Push-Up,Abdominals,Body Only
Plank reach,Abdominals,Body Only
Plank up,Abdominals,
Plank up-down,Abdominals,Body Only
Plank Walk,Abdominals,Body Only
Plank walk-out,Abdominals,Body Only
Plate front raise,Shoulders,Other
Plate halo,Forearms,Other
Plate hammer curl,Biceps,Other
Plate lateral raise,Shoulders,Other
Plate Pinch,Forearms,Other
Plate push,Quadriceps,Other
Plate Row,Middle Back,Barbell
Plate shoulder circle big to small,Shoulders,Other
Plate Twist,Abdominals,Other
Plate-weighted push-up,Chest,Other
Plyometric Power Clean,Quadriceps,Barbell
Plyo push-up,Chest,Body Only
Pop Squat On Leg Press,Quadriceps,Machine
Pop squat,Quadriceps,Body Only
Posterior Tibialis Stretch,Calves,Bands
Poston Press,Abdominals,
Poston Press,Shoulders,
Power Clean from Blocks,Hamstrings,Barbell
Power clean,Hamstrings,Barbell
Power Partials,Shoulders,Dumbbell
Power Snatch from Blocks,Quadriceps,Barbell
Power Snatch,Hamstrings,Barbell
Power snatch-,Quadriceps,Barbell
Power Stairs,Hamstrings,Other
Preacher Curl,Biceps,Barbell
Preacher Hammer Dumbbell Curl,Biceps,Dumbbell
Prison Push-Up,Abdominals,Body Only
Prone Manual Hamstring,Hamstrings,Body Only
Pull Through,Glutes,Cable
Pull-up - Gethin Variation,Biceps,Body Only
Pull-up,Lats,Body Only
Pullups,Lats,Body Only
Pulsing goblet squat,Quadriceps,Kettlebells
Push-jerk,Quadriceps,Barbell
Push-press,Quadriceps,Barbell
Push-up,Chest,Body Only
Push-Up - Gethin Variation,Chest,Body Only
Push-Up Roll Out - Gethin Variation,Abdominals,Body Only
Pushups,Chest,Body Only
Push-Ups - Close Triceps Position,Triceps,Body Only
Push-up sprawl tuck jump,Quadriceps,Body Only
Push-Ups With Feet On An Exercise Ball,Chest,Body Only
Push-up to side plank,Abdominals,Body Only
Push Up to Side Plank,Chest,Body Only
Push-Up Wide,Chest,Body Only
PVC Shoulder Stretch,Shoulders,Body Only
Pyramid,Lower Back,Body Only
Quadriceps SMR,Quadriceps,Foam Roll
Quick Leap,Quadriceps,Body Only
Rack Deadlift - Gethin Variation,Quadriceps,Barbell
Rack Delivery,Shoulders,Barbell
Rack Pull - Gethin Variation,Lower Back,Other
Rack pull,Lower Back,Barbell
Rack Pull with Bands,Lower Back,Barbell
Reach crunch,Abdominals,Body Only
Reach-roll-lift combo,Shoulders,Other
Rear Leg Raises,Quadriceps,Body Only
Recumbent Bike,Quadriceps,Machine
Return Push from Stance,Shoulders,Body Only
Reverse ab roll-out,Abdominals,Other
Reverse Band Bench Press,Triceps,Barbell
Reverse Band Box Squat,Quadriceps,
Reverse Band Deadlift,Lower Back,Barbell
Reverse Band Power Squat,Quadriceps,Barbell
Reverse Band Sumo Deadlift,Hamstrings,Barbell
Reverse Barbell Preacher Curls,Biceps,E-Z Curl Bar
Reverse Burpee,Quadriceps,Body Only
Reverse Cable Curl,Biceps,Cable
Reverse crunch,Abdominals,Body Only
Reverse Diagonal Skaters,Quadriceps,Body Only
Reverse Flyes With External Rotation,Shoulders,Dumbbell
Reverse-grip barbell curl,Biceps,Barbell
Reverse-grip bench press,Triceps,Barbell
Reverse-grip bent-over row,Middle Back,Barbell
Reverse-grip cable straight-bar push-down,Triceps,Cable
Reverse-Grip Cable Triceps Pushdown - Gethin Variation,Triceps,Cable
Reverse-grip dumbbell curl,Biceps,Dumbbell
Reverse-grip EZ-bar curl,Biceps,Barbell
Reverse-grip hands-elevated push-up,Chest,Body Only
Reverse-grip incline dumbbell bench press,Chest,Dumbbell
Reverse-grip lat pull-down,Lats,Machine
Reverse Grip Triceps Pushdown,Triceps,Cable
Reverse Hyperextension,Hamstrings,Machine
Reverse lunge,Hamstrings,Body Only
Reverse Lunge Rotation,Quadriceps,Body Only
Reverse Machine Flyes,Shoulders,Machine
Reverse Plate Curls,Biceps,Other
RG 3-Way Single-Arm Rear Delt Cable Fly,Shoulders,Cable
RG Alternating Seated Dumbbell Lateral Raise,Shoulders,Dumbbell
RG Forward-Leaning Dumbbell Upright Row,Shoulders,Dumbbell
RG Seated Dumbbell Shoulder Press,Shoulders,Dumbbell
RG Single-Arm Cross-Body Cable Front Raise,Shoulders,Cable
Rhomboid Reverse Fly,Abdominals,
Rhomboids SMR,Middle Back,Body Only
Rickshaw Carry,Forearms,Other
Rickshaw Deadlift,Quadriceps,Other
Ring dip,Triceps,Body Only
Roberston Push-up to Down Dog,Chest,Body Only
Robertson Core-Engaged Dead Bug,Abdominals,Body Only
Robertson Half-Kneeling Landmine Press,Lats,Machine
Robertson Kettlebell Jump,Quadriceps,Kettlebells
Robertson Sprinter Step-Up,Quadriceps,Body Only
Rocket Jump,Quadriceps,Body Only
Rocking Standing Calf Raise,Calves,Barbell
Rocky Pull-Ups/Pulldowns,Lats,Other
Rolling triceps press,Triceps,Dumbbell
Roman Chair Side Ups,Abdominals,Body Only
Romanian Deadlift from Deficit,Hamstrings,Barbell
Romanian Deadlift,Hamstrings,Barbell
Romanian Deadlift With Dumbbells,Hamstrings,Dumbbell
Romanian Deadlift with Kettlebell,Hamstrings,Kettlebells
Rope Climb Crunch,Abdominals,
Rope climb,Lats,Body Only
Rope Crunch,Abdominals,Cable
Rope Face Pull - Gethin Variation,Shoulders,Cable
Rope Lat Pull-down - Gethin Variation,Lats,Cable
Rope overhead triceps extension,Triceps,Cable
Rotator cuff warm-up,Shoulders,Dumbbell
Rower,Middle Back,Machine
Runner's Stretch,Hamstrings,None
Running lunge,Quadriceps,Body Only
Rusin Banded Face Pull,Shoulders,Bands
Rusin Banded Over-And-Back,Shoulders,Bands
Rusin Band Pull-Apart,Chest,Bands
Russian Bar Dip,Triceps,Body Only
Russian twist,Abdominals,Body Only
Sandbag Load,Quadriceps,Other
Scapular Pull-Up,Traps,None
Scapular push-up,Chest,Body Only
Scapular Rows,Lats,Cable
Scissor Kick,Abdominals,Body Only
Scissors Jump,Quadriceps,Body Only
Seal jack,Quadriceps,Body Only
Seated alternating biceps curl,Biceps,Dumbbell
Seated Back Extension,Lower Back,Machine
Seated Band Hamstring Curl,Hamstrings,Other
Seated Barbell Curl,Biceps,Barbell
Seated barbell shoulder press,Shoulders,Barbell
Seated bar twist,Abdominals,Barbell
Seated Bent-Over One-Arm Dumbbell Triceps Extension,Triceps,Dumbbell
Seated Bent-Over Two-Arm Dumbbell Triceps Extension,Triceps,Dumbbell
Seated Biceps,Biceps,Body Only
Seated Biceps Hammer Curl,Biceps,Dumbbell
Seated cable biceps curl,Biceps,Cable
Seated cable chest fly,Chest,Cable
Seated cable deadlift,Lower Back,Cable
Seated Cable Rows,Middle Back,Cable
Seated cable shoulder press,Shoulders,Cable
Seated Calf Press - Gethin Variation,Calves,Machine
Seated Calf Raise,Calves,Machine
Seated Calf Raise - Gethin Variation,Calves,Machine
Seated Calf Stretch,Calves,Body Only
Seated Close-Grip Concentration Barbell Curl,Biceps,Barbell
Seated dumbbell biceps curl,Biceps,Dumbbell
Seated Dumbbell Curl - Gethin Variation,Biceps,Dumbbell
Seated Dumbbell Inner Biceps Curl,Biceps,Dumbbell
Seated dumbbell lateral raise,Shoulders,Dumbbell
Seated Dumbbell Overhead Triceps Press,Triceps,Dumbbell
Seated Dumbbell Palms-Up Wrist Curl,Forearms,Dumbbell
Seated Dumbbell Press,Shoulders,Dumbbell
Seated dumbbell shoulder press,Shoulders,Dumbbell
Seated EZ-bar shrug,Shoulders,Barbell
Seated face pull,Shoulders,Cable
Seated finger curl,Forearms,Barbell
Seated Flat Bench Leg Pull-In,Abdominals,Weight Bench
Seated Floor Hamstring Stretch,Hamstrings,Mat
Seated Front Deltoid,Shoulders,Body Only
Seated Glute,Glutes,Body Only
Seated Glute Stretch,Glutes,Body Only
Seated Good Mornings,Lower Back,Barbell
Seated hammer curl,Biceps,Dumbbell
Seated Hamstring and Calf Stretch,Hamstrings,Other
Seated Hamstring Curl - Gethin Variation,Hamstrings,Machine
Seated Hamstring,Hamstrings,None
Seated Head Harness Neck Resistance,Neck,Other
Seated Lateral Raise - Gethin Variation,Shoulders,Dumbbell
Seated Leg Curl,Hamstrings,Machine
Seated leg lift,Abdominals,Body Only
Seated leg press-,Quadriceps,Machine
Seated Leg Press,Quadriceps,Machine
Seated leg tuck,Abdominals,
Seated leg tuck with dumbbell,Abdominals,Dumbbell
Seated Machine Row - Gethin Variation,Lats,Machine
Seated One-Arm Dumbbell Palms-Down Wrist Curl,Forearms,Dumbbell
Seated One-Arm Dumbbell Palms-Up Wrist Curl,Forearms,Dumbbell
Seated Overhead Stretch,Abdominals,Body Only
Seated Palms-Down Barbell Wrist Curl,Forearms,
Seated palms-down wrist curl,Forearms,Dumbbell
Seated palms-up wrist curl,Forearms,Barbell
Seated Quad Contraction,Quadriceps,Body Only
Seated rear delt fly,Shoulders,Dumbbell
Seated Scissor Kick,Abdominals,Body Only
Seated Side Lateral Raise,Shoulders,Dumbbell
Seated Single-Leg Calf Press - Gethin Variation,Calves,Machine
Seated Straigh-Bar Curl Superset,Biceps,Barbell
Seated triceps press,Triceps,Dumbbell
Seated triceps push-down,Triceps,Other
Seated Two-Arm Palms-Up Low-Pulley Wrist Curl,Forearms,Cable
Seated wide-grip curl to close-grip curl,Biceps,Barbell
Seesaw lunge,Quadriceps,Dumbbell
See-Saw Press (Alternating Side Press),Shoulders,Dumbbell
Shadow boxing,Shoulders,Body Only
Shin hug,Abdominals,Body Only
Shotgun row,Lats,Cable
Shoulder Circles,Shoulders,Body Only
Shoulder Dislocation Stretch-Dowel,Shoulders,Body Only
Shoulder-Elevated One-Leg Hip Thrusts,Abdominals,Other
Shoulder extension stretch,Shoulders,Body Only
Shoulder L,Shoulders,Body Only
Shoulder Press - With Bands,Shoulders,Bands
Shoulder Raise,Shoulders,Body Only
Shoulder tap,Abdominals,Body Only
Shoulder T,Shoulders,Body Only
Shuttle run,Quadriceps,Body Only
Shuttle run training,Quadriceps,Body Only
Side Bridge,Abdominals,Body Only
Side Hop-Sprint,Quadriceps,Body Only
Side Jackknife,Abdominals,Body Only
Side kick-through,Abdominals,Body Only
Side kick-through push-up,Chest,Body Only
Side kick-through to kettlebell high pull,Lats,Kettlebells
Side Lateral Raise,Shoulders,Dumbbell
Side Leg Raises,Adductors,Body Only
Side lunge cross-body heel-touch,Abdominals,Body Only
Side Lunge Touching Heel,Quadriceps,Body Only
Side-Lying Floor Stretch,Lats,None
Side Lying Groin Stretch,Adductors,Body Only
Side-lying leg adduction scissor,Adductors,Body Only
Side-lying leg lift,Glutes,Body Only
Side Neck Stretch,Neck,Body Only
Side plank,Abdominals,Body Only
Side plank hip dip,Abdominals,Body Only
Side plank lateral raise,Abdominals,Body Only
Side plank pulse,Abdominals,Body Only
Side plank with dumbbell external rotation,Forearms,Dumbbell
Side Standing Long Jump,Quadriceps,Body Only
Side-To-Side Adductor Stretch,Adductors,Body Only
Side-to-side box skip,Quadriceps,Body Only
Side To Side Chins,Lats,Body Only
Side-to-side push-up,Chest,Body Only
Side Wrist Pull,Shoulders,None
Single-arm banded landmine press,Shoulders,Bands
Single-arm band kick-back,Triceps,Bands
Single-arm band low row,Lats,Bands
Single-arm band overhead triceps extension,Abdominals,
Single-arm barbell bent-over row,Lats,Barbell
Single-arm barbell lateral raise,Shoulders,Barbell
Single-arm bench dumbbell row,Middle Back,Dumbbell
Single-arm bent-over cable rear delt fly,Shoulders,Cable
Single-arm bent-over rear delt fly,Abdominals,Other
Single-Arm Bent-Over Rear Delt Raise - Gethin Variation,Middle Back,Other
Single-arm cable biceps curl,Biceps,Cable
Single-arm cable cross-over,Chest,Cable
Single-arm cable front raise,Shoulders,Cable
Single-arm cable lateral raise,Shoulders,Cable
Single-Arm Cable Outward-Facing Biceps Curl,Abdominals,Cable
Single-arm cable push-down,Forearms,Cable
Single-Arm Cable Row - Gethin Variation,Lats,Cable
Single-arm cable seated row,Middle Back,Cable
Single-arm cable triceps extension,Triceps,Cable
Single-arm cable triceps kick-back,Triceps,Cable
Single-Arm Cross-Body Extension,Triceps,
Single-arm decline dumbbell bench press,Chest,Dumbbell
Single-arm dumbbell arc row,Shoulders,Dumbbell
Single-arm dumbbell crunch,Abdominals,Dumbbell
Single-arm dumbbell floor press,Chest,Dumbbell
Single-arm dumbbell front squat,Quadriceps,Dumbbell
Single-Arm Dumbbell Overhead Squat,Quadriceps,Dumbbell
Single-arm dumbbell preacher curl,Biceps,Dumbbell
Single-arm dumbbell racked carry,Shoulders,Dumbbell
Single-arm dumbbell row,Traps,Dumbbell
Single-arm dumbbell skullcrusher,Triceps,Dumbbell
Single-arm dumbbell snatch-,Quadriceps,Dumbbell
Single-Arm Dumbbell Snatch,Quadriceps,Dumbbell
Single-arm dumbbell triceps extension,Triceps,Dumbbell
Single-arm dumbbell upright row,Shoulders,Dumbbell
Single-arm half-kneeling shoulder press,Shoulders,Dumbbell
Single-arm high-cable side bend,Abdominals,Cable
Single-arm incline cable cross-over-,Chest,Cable
Single-arm incline cable cross-over,Shoulders,Barbell
Single-arm incline dumbbell bench press,Chest,Dumbbell
Single-arm incline lateral raise,Shoulders,Dumbbell
Single-arm incline rear delt raise,Shoulders,Dumbbell
Single-arm incline triceps extension,Triceps,Cable
Single-arm inverted row,Traps,Barbell
Single-arm kettlebell clean and jerk,Shoulders,Kettlebells
Single-arm kettlebell clean,Hamstrings,Kettlebells
Single-arm kettlebell front squat,Quadriceps,Kettlebells
Single-arm kettlebell overhead squat,Quadriceps,Kettlebells
Single-arm kettlebell push-press,Shoulders,Kettlebells
Single-arm kettlebell row,Chest,Dumbbell
Single-arm kettlebell row-,Middle Back,Kettlebells
Single-arm kettlebell snatch,Shoulders,Kettlebells
Single-arm kettlebell swing,Hamstrings,Kettlebells
Single-arm kettlebell thruster,Shoulders,Kettlebells
Single-arm kneeling lat pull-down,Lats,Cable
Single-arm landmine press,Shoulders,Other
Single-arm landmine pull and press,Abdominals,Barbell
Single-arm landmine push-press,Shoulders,Other
Single-Arm Landmine Row,Middle Back,Barbell
Single-arm lateral raise,Shoulders,Dumbbell
Single-Arm Linear Jammer,Shoulders,
Single-arm low cable triceps extension,Triceps,Cable
Single-arm lying cable front raise,Shoulders,Cable
Single-arm machine high row,Lats,Machine
Single-arm machine preacher curl,Biceps,Machine
Single Arm Overhead Kettlebell Squat,Quadriceps,Kettlebells
Single-arm palm-in dumbbell shoulder press,Shoulders,Dumbbell
Single-arm pull-down,Lats,Machine
Single-Arm Push-Up,Chest,Body Only
Single-arm seated dumbbell curl,Biceps,Dumbbell
Single-arm side deadlift,Quadriceps,Barbell
Single-arm side lying rear fly,Shoulders,Dumbbell
Single-arm Smith machine upright row,Shoulders,Machine
Single-arm standing shoulder press,Shoulders,Dumbbell
Single-arm stiff-legged deadlift,Quadriceps,Dumbbell
Single-arm triceps kick-back,Glutes,Dumbbell
Single-cone sprint drill,Quadriceps,Other
Single-dumbbell front raise,Shoulders,Dumbbell
Single-dumbbell push-up,Chest,Dumbbell
Single-kettlebell windmill,Abdominals,Body Only
Single-leg balance and reach,Hamstrings,Body Only
Single-Leg Box Jump,Quadriceps,Other
Single-leg box squat,Quadriceps,Body Only
Single-leg burpee,Quadriceps,Body Only
Single Leg Butt Kick,Quadriceps,
Single-leg cable hip extension,Glutes,Cable
Single-leg cable stiff-legged deadlift,Lower Back,Cable
Single-leg curl up,Abdominals,Body Only
Single-Leg Deadlift Walk,Hamstrings,Body Only
Single-leg depth squat,Quadriceps,Bands
Single-leg dumbbell Romanian deadlift,Quadriceps,Dumbbell
Single-leg glute bridge,Glutes,Body Only
Single-leg hack squat,Quadriceps,Machine
Single-Leg Hop Progression,Quadriceps,Other
Single-leg kettlebell deadlift,Hamstrings,Kettlebells
Single-leg knee-tap squat,Quadriceps,Other
Single-Leg Lateral Hop,Quadriceps,Other
Single-leg leg extension-,Hamstrings,Machine
Single-Leg Leg Extension,Quadriceps,
Single-leg leg press,Quadriceps,Machine
Single-leg lying cross-over stretch,Abductors,Body Only
Single-leg lying leg curl,Hamstrings,Machine
Single-leg machine seated calf raise,Calves,Other
Single-Leg Press - Gethin Variation,Quadriceps,Machine
Single-Leg Press,Quadriceps,Machine
Single Leg Push-off,Quadriceps,Other
Single-Leg Squat With Knee Tap,Quadriceps,Body Only
Single-leg standing dumbbell calf raise,Calves,Dumbbell
Single-leg stiff-legged deadlift to row,Lower Back,Dumbbell
Single-Leg Stride Jump,Quadriceps,Other
Single-leg V-up,Abdominals,Body Only
Sissy squat,Quadriceps,None
Sit Squats,Quadriceps,None
Sit-up,Abdominals,Body Only
Sit-Up - Gethin Variation,Abdominals,Body Only
Sit-up with single-arm overhand throw,Abdominals,Medicine Ball
Skating,Quadriceps,Other
Skin The Cat To Push-Up,Abdominals,Body Only
Skip,Quadriceps,Body Only
Slalom jumps,Abdominals,Body Only
Sled Drag - Harness,Quadriceps,Other
Sledgehammer swing,Abdominals,Other
Sled Overhead Backward Walk,Shoulders,Other
Sled Overhead Triceps Extension,Triceps,Other
Sled push-,Hamstrings,Other
Sled Push,Quadriceps,Other
Sled Reverse Flye,Shoulders,Other
Sled Row,Middle Back,Other
Slide Jump Shot,Quadriceps,Body Only
Slow Jog,Quadriceps,Body Only
Smith Incline Shoulder Raise,Shoulders,Barbell
Smith machine back squat,Quadriceps,Machine
Smith machine behind-the-back shrug,Traps,Machine
Smith Machine Behind-The-Neck Press - Gethin Variation,Shoulders,Machine
Smith machine behind-the-neck press,Shoulders,Machine
Smith machine bench press,Chest,Machine
Smith machine bench press throw,Chest,Machine
Smith machine bent-over row,Middle Back,Machine
Smith machine box squat,Quadriceps,Barbell
Smith machine Bulgarian split squat,Quadriceps,Machine
Smith Machine Calf Raise,Calves,Machine
Smith Machine Close-Grip Bench Press,Chest,Machine
Smith machine close-grip bench press-,Triceps,Machine
Smith machine decline bench press,Chest,Machine
Smith Machine Decline Press,Chest,Machine
Smith machine drag curl,Biceps,Machine
Smith machine end-grip shoulder press,Triceps,Machine
Smith machine front squat,Quadriceps,Machine
Smith Machine Hang Power Clean,Hamstrings,
Smith machine incline bench press-,Chest,Machine
Smith Machine Incline Bench Press,Chest,Machine
Smith machine inverted row,Middle Back,Other
Smith machine leg press,Quadriceps,Machine
Smith machine lunge sprint,Quadriceps,None
Smith machine lunge squat,Quadriceps,Machine
Smith machine pistol squat,Quadriceps,Machine
Smith machine push-up,Chest,Machine
Smith Machine Reverse Calf Raises,Calves,Machine
Smith machine shoulder press,Shoulders,Machine
Smith machine shrug,Traps,Machine
Smith machine single-arm shrug,Traps,Machine
Smith machine standing calf raise,Calves,Barbell
Smith Machine Standing Calf Raises - Gethin Variation,Calves,Machine
Smith machine stiff-legged deadlift,Hamstrings,Machine
Smith machine straight-legged hip raise,Abdominals,Machine
Smith machine upright row,Traps,Machine
Smith machine V-up,Abdominals,Machine
Smith machine weighted push-up,Chest,Machine
Snatch Balance,Quadriceps,Barbell
Snatch Deadlift,Hamstrings,Barbell
Snatch from Blocks,Quadriceps,Barbell
Snatch-Grip Behind-The-Neck Overhead Press,Shoulders,Barbell
Snatch Pull,Hamstrings,Barbell
Snatch Shrug,Traps,Barbell
Southpaw sprawl,Quadriceps,Body Only
Southpaw sprawl with push-up,Quadriceps,Body Only
Speed Box Squat,Quadriceps,Bands
Speed skater,Quadriceps,Body Only
Sphinx push-up,Chest,Body Only
Spider crawl,Abdominals,Body Only
Spider crunch,Abdominals,Body Only
Spider lunge stretch,Quadriceps,Body Only
Spider lunge with T-rotation,Quadriceps,Body Only
Spider plank jack,Abdominals,Body Only
Spinal Stretch,Middle Back,Body Only
Split Clean,Quadriceps,Barbell
Split Jerk,Quadriceps,Barbell
Split Jump,Quadriceps,Body Only
Split Snatch,Hamstrings,Barbell
Split Squat with Dumbbells,Quadriceps,Dumbbell
Split Squat With Kettlebells,Quadriceps,
Spoto press,Chest,Barbell
Sprawl,Abdominals,Body Only
Sprawl frog kick,Quadriceps,Body Only
Sprinter burpee,Quadriceps,Body Only
Square Hop,Quadriceps,Body Only
Squat Bottom Position Hold,Quadriceps,Other
Squat - Gethin Variation,Quadriceps,Barbell
Squat hold with band pull-apart,Quadriceps,Bands
Squat Isometric Hold,Quadriceps,Body Only
Squat Jerk,Quadriceps,Barbell
Squat Press - Gethin Variation,Quadriceps,
Squat Press Shoulder Press - Gethin Variation,Shoulders,Other
Squat sprawl,Abdominals,
Squats - With Bands,Quadriceps,Bands
Squatting cable EZ-bar biceps curl,Biceps,Cable
Squat with alternating side leg raise,Quadriceps,Body Only
Squat with Bands,Quadriceps,Barbell
Squat with Chains,Quadriceps,Barbell
Staggered push-up,Chest,Body Only
Staggered-stance band shoulder press,Shoulders,Bands
Stair climber,Quadriceps,Machine
Stairmaster,Quadriceps,Machine
Standing alternating band speed row,Forearms,Bands
Standing band biceps curl,Biceps,Barbell
Standing barbell calf raise,Calves,Barbell
Standing barbell overhead triceps extension,Triceps,Barbell
Standing Barbell Press Behind Neck,Shoulders,Barbell
Standing barbell shoulder press,Shoulders,Barbell
Standing behind-the-back wrist curl,Forearms,Barbell
Standing Bent-Over One-Arm Dumbbell Triceps Extension,Triceps,Dumbbell
Standing Biceps Cable Curl,Biceps,Cable
Standing Biceps Stretch,Biceps,Other
Standing Bradford press,Shoulders,Barbell
Standing Cable Chest Press,Chest,Cable
Standing cable crunch,Abdominals,Cable
Standing Cable Crunch - Gethin Variation,Abdominals,Cable
Standing Cable Curl - Gethin Variation,Biceps,Cable
Standing cable high-to-low twist,Abdominals,Cable
Standing cable leg curl,Hamstrings,Cable
Standing cable low-to-high twist,Abdominals,Cable
Standing cable rear delt row,Shoulders,Cable
Standing cable twist,Abdominals,Cable
Standing Cable Wood Chop,Abdominals,Cable
Standing calf raise-,Calves,Body Only
Standing Calf Raise,Calves,Body Only
Standing Calf Raise Facing Hack Squat Machine - Gethin Variation,Calves,Machine
Standing Calf Raises,Calves,Machine
Standing concentration curl,Biceps,Dumbbell
Standing crossed-cable rear delt fly,Shoulders,Cable
Standing Dumbbell Calf Raise,Calves,Dumbbell
Standing dumbbell knee crunch-,Abdominals,Dumbbell
Standing dumbbell knee crunch,Lats,Other
Standing Dumbbell Reverse Curl,Biceps,Dumbbell
Standing Dumbbell Scap Raise,Shoulders,Dumbbell
Standing dumbbell shoulder press,Shoulders,Dumbbell
Standing Dumbbell Shrug - Gethin Variation,Traps,Dumbbell
Standing dumbbell shrug,Traps,Dumbbell
Standing Dumbbell Triceps Extension,Triceps,Dumbbell
Standing dumbbell upright row,Traps,Dumbbell
Standing Elevated Quad Stretch,Quadriceps,Body Only
Standing EZ-bar curl,Biceps,E-Z Curl Bar
Standing EZ-Bar Curl - Gethin Variation,Biceps,E-Z Curl Bar
Standing face pull,Shoulders,Cable
Standing Gastrocnemius Calf Stretch,Calves,Body Only
Standing Hamstring and Calf Stretch,Hamstrings,Bands
Standing hamstring stretch,Hamstrings,Body Only
Standing High Cable Curl - Gethin Variation,Biceps,Cable
Standing hip circle,Abductors,Body Only
Standing Hip Circles,Abductors,Body Only
Standing hip extension,Glutes,Body Only
Standing Hip Flexors,Quadriceps,Body Only
Standing Inner-Biceps Curl,Biceps,Dumbbell
Standing lat pull-down,Middle Back,Machine
Standing Leg Curl,Hamstrings,Machine
Standing leg swing,Hamstrings,Body Only
Standing Low-Cable Row - Abel Albonetti Version,Lats,Cables
Standing Low-Pulley Deltoid Raise,Shoulders,Cable
Standing Military Press - Gethin Variation,Shoulders,Other
Standing Olympic Plate Hand Squeeze,Forearms,Other
Standing One-Arm Cable Curl,Biceps,Cable
Standing One-Arm Dumbbell Curl Over Incline Bench,Biceps,
Standing One-Arm Dumbbell Triceps Extension,Triceps,Dumbbells
Standing One-Arm Shoulder Press - Gethin Variation,Shoulders,Dumbbell
Standing palms-in shoulder press,Shoulders,Dumbbell
Standing Pelvic Tilt,Lower Back,None
Standing quad stretch,Quadriceps,Body Only
Standing reverse-grip cable curl,Biceps,Cable
Standing side bend stretch,Lats,Body Only
Standing Soleus And Achilles Stretch,Calves,None
Standing suspended rear delt fly,Shoulders,Other
Standing Toe Touches,Hamstrings,
Standing torso twist stretch,Abdominals,Body Only
Standing Towel Triceps Extension,Triceps,Body Only
Standing Two-Arm Overhead Throw,Shoulders,Medicine Ball
Standing V-Grip Cable Rows,Lats,Cable
Star Jump,Quadriceps,Body Only
Stationary bike,Quadriceps,Machine
Step-up with knee raise,Glutes,Body Only
Stiff Leg Barbell Good Morning,Lower Back,Barbell
Stiff-Legged Deadlift - Gethin Variation,Quadriceps,Machine
Stiff-Legged Deadlift,Hamstrings,Barbell
